"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IGLV5-37",2.81308742948162,4.32399586645487,3.38560734768994,1.27716992031141,0.201542264019471,0.361261126673291
"NPM1P25",2.81308742948162,4.32399586645487,3.38560734768994,1.27716992031141,0.201542264019471,0.361261126673291
"ZBTB48",180.077183561116,-1.01819142123824,0.797215559319897,-1.27718458243195,0.20153708878257,0.361261126673291
"RPL23AP6",2.67941048690309,2.61852734610146,2.05038844788038,1.27708842137128,0.201571032178999,0.361280363777517
"FAM184B",26.0110986893802,-1.84198874990788,1.44285468112508,-1.27662804439292,0.201733596029624,0.36153938105658
"ACTL10",19.1032511718952,-1.10241729021871,0.863635634218104,-1.27648425625327,0.201784388687252,0.361598057773693
"COX6B2",46.6549722560879,-0.672553691363724,0.526906438407048,-1.27641957345786,0.201807240698997,0.361606658774632
"WWC2",989.867596624127,0.473950677739215,0.371350615652466,1.27628892416532,0.201853404000404,0.361657024645089
"RNF19BPY",5.36462264797462,-4.19824680640932,3.29005191900759,-1.27604272204789,0.201940417376849,0.361774794128899
"ZNF549",316.938419058424,-0.402833944372224,0.315700399747137,-1.27600074214311,0.201955256749506,0.361774794128899
"TNFRSF10A",162.219715626867,0.835121727814529,0.65456538272419,1.27584157344052,0.202011528121184,0.361843237037954
"ZBTB41",639.170119056684,0.475425250166821,0.37269580050402,1.27563887096091,0.202083206659557,0.361939262571315
"TMED7-TICAM2",129.212575686429,1.78938786631136,1.40281931670459,1.27556545950256,0.202109170588781,0.361953401525604
"GAREM2",94.7122150651461,-0.907583410939138,0.711587536271322,-1.27543466499543,0.202155435595788,0.36200389150896
"FAM161A",89.0961499680896,-0.604061922640118,0.473673339905306,-1.27527110299448,0.202213302075795,0.362075145604742
"FTSJ1",206.614764937062,0.561596976617751,0.44041816925927,1.27514488687487,0.20225796423555,0.362122745942286
"ZNF350",305.781263278501,-0.628122566743367,0.492627263763468,-1.27504629350956,0.202292856956405,0.362152848127067
"CCDC27",36.3861410383783,-1.19289766511012,0.935654859989387,-1.27493343552306,0.202332803387825,0.36219199148003
"ANKRD61",27.7513252881674,1.44540268816825,1.13386430787991,1.27475808006591,0.202394882395595,0.362251036818983
"HMGN2P24",4.41227654002707,-4.25815143164934,3.34041277749842,-1.27473809833711,0.202401957170289,0.362251036818983
"RPL32P32",6.68368867040948,2.06037398954061,1.61645018258711,1.27462882044593,0.202440651527664,0.362287920195714
"MATR3",4714.71340386605,0.310358768098372,0.243532977014763,1.27440140511056,0.202521194614322,0.362399682805029
"GNAO1",156.232564252501,-0.960828954545742,0.754034662870131,-1.27425037847528,0.202574696217671,0.362411415600462
"H2BC19P",39.9968122695511,-1.66270581974382,1.30486736789131,-1.27423358163273,0.202580647181893,0.362411415600462
"PNMA8A",76.0012093217354,-0.920128855560474,0.72210596622614,-1.27422968178651,0.202582028879156,0.362411415600462
"ADAMTS16",534.000180711172,0.728065806314431,0.571489817002133,1.2739786163359,0.202670994643213,0.362538193757654
"ANXA10",3.44945955246529,2.65774187792649,2.08683403853684,1.27357606251714,0.202813700147396,0.362712887222844
"HOXB4",58.8218947575139,-1.0277134345163,0.80702202367787,-1.27346392584512,0.202853465678053,0.362712887222844
"MTMR2",1176.37188514717,0.372089082114601,0.292180391003101,1.27349094453998,0.202843883879765,0.362712887222844
"RDH14",243.431501686165,0.495803244933328,0.389339282731788,1.27344777915688,0.202859192030229,0.362712887222844
"VPS41",1972.23413358633,0.587939624384045,0.461685016317885,1.27346481606245,0.202853149969807,0.362712887222844
"LRRC38",16.0302754164566,1.6925331905761,1.32918822103386,1.27335855358365,0.202890837611591,0.362737091056566
"WIPF1",3657.80881205447,0.372650256468281,0.292680586253152,1.27323189159516,0.202935766919366,0.362785037676199
"C11orf24",454.722645749681,0.495595764723032,0.389303265790459,1.27303264131821,0.203006459277051,0.36287179652467
"WFDC2",5.56788190759817,-2.29634399485718,1.80389366855639,-1.27299299004408,0.203020529362088,0.36287179652467
"ERG28",217.498289197867,0.415781148660984,0.326651826329393,1.27285726007763,0.203068697936822,0.36292550752788
"MFAP5",2032.70166200783,0.9933309698548,0.780778627648285,1.27223125054886,0.203290967258935,0.363290335013269
"GALNT18",209.071766622793,0.788449666757191,0.61979634243918,1.27211087379813,0.20333372821548,0.363334336296545
"TMTC2",425.283778902072,0.436898083760649,0.343517066262914,1.27183807347221,0.203430658232024,0.363475115069635
"RTF1",751.744404694212,-0.437651531387577,0.344129789478121,-1.27176299398922,0.203457340992297,0.363490367233027
"KAAG1",3.34870757082654,-3.82888299892467,3.01105042099694,-1.27161038959186,0.203511583455823,0.363554849567787
"KCNA6",113.643284021009,-0.819787551407312,0.645051402095307,-1.27088717076564,0.203768791114953,0.363981866847121
"SLC36A2",45.0307186150665,-0.562407311390461,0.442643150325734,-1.27056594228691,0.203883109602205,0.364153595046078
"FBLN1",4135.22875080026,-0.693966686221367,0.54623566304342,-1.27045290736758,0.203923347462065,0.364160521798398
"ZC3H12A",104.172383767551,-0.839833898384302,0.661044501569964,-1.27046499349093,0.203919044801189,0.364160521798398
"PLIN5",153.534963598159,-0.650487507219753,0.512142389678728,-1.2701301831856,0.204038261732707,0.36433325198501
"NPTN",1823.4891093396,0.564050475134048,0.444115152911389,1.27005456003117,0.204065196120938,0.364348867412293
"TMEM132D",10.505179062232,-2.69771478684715,2.12521019989401,-1.26938727613,0.20430297202442,0.364740894173009
"ATIC",274.819324387123,-0.692725532101514,0.545792392036587,-1.2692106782886,0.204365933545694,0.364771291858615
"HSBP1L1",149.322573162362,0.828411108817846,0.652710414115407,1.26918628981975,0.204374629750349,0.364771291858615
"STMP1",902.087788557021,0.465647388584918,0.366869653721877,1.26924476816479,0.204353778558006,0.364771291858615
"FASTKD1",235.31038953554,1.01491516569287,0.799756248459954,1.26903061732526,0.204430144287696,0.364837867090774
"SUGCT",30.6759880099996,1.55809492020392,1.2278510805206,1.26896082507278,0.204455036539559,0.364849785026629
"CAMSAP1",773.658260238665,-0.409064153481476,0.32242623308975,-1.26870617679427,0.204545878628748,0.364946868692657
"PPIL2",619.0131725193,-0.449158522593077,0.354026727925825,-1.26871359466165,0.20454323199682,0.364946868692657
"SEC14L5",100.332344466628,-0.784162114555537,0.618174967124244,-1.26851159664952,0.204615312064043,0.365038236191205
"ASPN",7501.33342269449,0.927785097420643,0.731497633616201,1.26833643033687,0.204677832581971,0.36511725571729
"ARHGEF10L",1629.11581915606,-0.580193199685397,0.45751353184743,-1.26814434830504,0.204746406642419,0.36520705890065
"LRPAP1",1750.28383192643,-0.445509982587771,0.35133136899972,-1.26806206874208,0.204775785889016,0.365226940356413
"C7orf61",3.86777936888022,-3.02592540362614,2.38702574086255,-1.26765512069121,0.204921138338851,0.365397237129563
"SMIM8",320.888947954617,0.61768766811317,0.487242796225759,1.26772047303285,0.204897790936161,0.365397237129563
"ZNF639",490.606370642416,-0.537159935584309,0.423747503973717,-1.26764153309945,0.204925992806825,0.365397237129563
"SYPL1",874.16092799227,0.460192783018904,0.363260283100556,1.2668403467921,0.205212382193613,0.36587532066936
"GABRD",105.521515585574,-0.52736059192183,0.416356407162696,-1.26660856624156,0.205295287929112,0.365990558250982
"HSD3BP5",24.3839273260069,-1.89164938868487,1.49371973312113,-1.26640182006049,0.20536925964547,0.366057273532516
"RTL1",181.612322119332,-1.16024715395294,0.916154962905696,-1.26643111802077,0.205358775950299,0.366057273532516
"TIAL1",1133.11624725851,0.435901301482607,0.344259237255074,1.26620074150583,0.205441222122616,0.366152960257864
"FRMD7",63.0593179660771,1.36596483267681,1.07891581425201,1.26605321252409,0.205494031803807,0.366201076601396
"RPS14P4",10.9081282857116,1.96221928848363,1.54996196151371,1.26597899639247,0.205520602043822,0.366201076601396
"TRBV5-5",2.92660612875224,3.85033863441818,3.04140871435019,1.2659721188577,0.205523064407813,0.366201076601396
"OR2T12",696.553518678789,-0.41380710517703,0.326926801003062,-1.26574849142807,0.205603141426014,0.366311173699589
"ILRUN",1786.21552179221,-0.449228128910368,0.354978912694093,-1.26550652122115,0.205689812202578,0.366432997885969
"CFAP299",16.0115421840608,-0.980394848965116,0.774752039471414,-1.26543048487359,0.205717052975753,0.366448936252317
"DHRS13",45.9123970680754,0.704265365264611,0.556692794272863,1.26508798480947,0.205839789506257,0.366602367173454
"VRTN",10.3456194786338,1.34561735070418,1.06362057754533,1.26512910629244,0.205825050617175,0.366602367173454
"MTND5P26",15.233558951036,2.36015410833046,1.86573157235127,1.26500196668489,0.205870622867998,0.366624684092182
"IGSF5",89.3938580811985,1.08520864732117,0.858139535848634,1.26460628136424,0.206012500248327,0.366780179242159
"NT5DC3",320.8821378026,0.591701064855236,0.467865203202599,1.26468277787056,0.205985066036945,0.366780179242159
"RPS10P7",171.098296325306,-0.509192519049131,0.402649379126701,-1.26460525073579,0.206012869884356,0.366780179242159
"ADPRM",130.423002650138,1.13804850304006,0.899970260098045,1.26454012259925,0.206036229139426,0.366789166894048
"SNX24",351.155315111431,0.663889126963979,0.525091415770612,1.26433056611613,0.206111403001414,0.366890385987853
"GGT7",170.546065945513,-0.881188929791018,0.697055633515943,-1.26415868034278,0.206173078180255,0.366934955933247
"ZNF385C",57.0331678657169,0.738824614535318,0.584418299248378,1.26420513437981,0.206156408457375,0.366934955933247
"EIF4BP5",34.1438961182363,1.28540125719338,1.01691613753677,1.26401893897263,0.206223229345361,0.366987058903632
"PRKCI",442.127548935384,0.4302313082905,0.340379599238427,1.2639750127596,0.206238995660635,0.366987058903632
"SBDS",685.162389676346,-0.441829528682027,0.349634346509469,-1.26369028984989,0.206341211701884,0.367136330751505
"FTH1P25",7.32582033364522,2.00857700732308,1.58965071295712,1.263533549195,0.206397497579733,0.367138644349492
"LYVE1",3384.33216833392,-0.792973356847404,0.627569604412584,-1.26356240211736,0.206387135601305,0.367138644349492
"RPL19P14",5.39055527227338,2.18069373113666,1.72585483198583,1.2635441235967,0.206393699940581,0.367138644349492
"ATP13A4",49.6628463400756,0.901480547779497,0.713534102014772,1.26340219091706,0.20644467718251,0.367189959922116
"CARHSP1",493.548506401128,-0.585945585613927,0.46390097299839,-1.26308332967424,0.206559234300629,0.367328482091256
"CCDC144B",1199.19213801899,0.628161101080443,0.497321117398763,1.26308953934238,0.206557002915711,0.367328482091256
"RPS26P34",5.1305870831952,-4.18459902198733,3.31349548793491,-1.26289564516514,0.206626685194551,0.367390606732483
"RTL4",2.70818195303971,4.27615249101614,3.38602144293002,1.26288405525154,0.20663085095343,0.367390606732483
"GREP1",78.4958228212339,-0.506750354464649,0.40132491630479,-1.26269347821851,0.206699358739169,0.36747979541176
"ARHGAP42",663.199759657878,0.505061807980078,0.400037436334184,1.26253635811764,0.206755851975431,0.367547610127782
"TEKT5",5.18111120280499,3.02223588278655,2.39401170543364,1.2624148311084,0.206799555242934,0.367592678238638
"ZSCAN12P1",11.7793235453126,-1.55331376430572,1.23055154306236,-1.26229069644668,0.206844203191239,0.367639417402281
"MFN1",960.518100280443,0.414719842140639,0.328649252682515,1.26189193724189,0.206987673648777,0.367861777203323
"GMPS",1234.98670026696,0.427374263471159,0.338702552789091,1.26179817645863,0.207021418533884,0.367889108822945
"MIOX",35.1856053291543,-1.28074810975777,1.01520810966462,-1.26156213446804,0.207106388678656,0.368007457786052
"PAAF1",428.858663517728,-0.389481157008104,0.308782963839282,-1.26134276375048,0.207185380204651,0.368115163285379
"CADM4",23.8947521270952,-1.59892306684421,1.26778004836331,-1.26119910855862,0.207237119749916,0.368174434209362
"CEP152",256.846286503331,-0.65293818095514,0.517772500774853,-1.26105225746445,0.207290020036815,0.36823575659431
"CDK7",135.078185891913,0.714559341398318,0.566704077496087,1.26090382930631,0.207343498386462,0.368263203841965
"RTKN2",93.7482183897012,1.09791616853173,0.870770259571014,1.2608563010324,0.207360624838177,0.368263203841965
"UBA7",764.1154353163,0.505170378496629,0.400647802016104,1.26088393834823,0.20735066581691,0.368263203841965
"MZT1",123.486932234315,-0.587869015723087,0.466270560896789,-1.26078947509023,0.207384706793808,0.368273321080387
"TRIP4",369.839777792909,0.431437712513884,0.342353382538523,1.26021162494381,0.207593030345908,0.3685853333834
"UXT",334.068249823854,-0.743903109631935,0.590305578494208,-1.26020003322607,0.207597210884705,0.3685853333834
"AKAP17BP",6.62807784251974,-2.51540947512825,1.99628128126279,-1.26004761890923,0.207652184601842,0.368650262320259
"FAM185A",146.061571959642,0.711981343214347,0.565143943981135,1.25982300756657,0.207733218024457,0.368717197102954
"PDGFD",1811.683488532,0.347040129849881,0.275471899668491,1.2598022893352,0.20774069373184,0.368717197102954
"QRICH1",611.270854070968,-0.421512241750359,0.334589276280813,-1.25979005195789,0.207745109405618,0.368717197102954
"PPARGC1B",493.128614633339,-0.361586202736965,0.287053654796844,-1.2596467478976,0.207796823589463,0.368776306664352
"GBP2",1852.36946119513,0.541243695304987,0.429717685996522,1.25953320736575,0.207837803627615,0.36881635758901
"ANKFN1",24.4575270848008,-0.861859155482938,0.684364453993946,-1.2593569850876,0.20790141891538,0.368863890371478
"ZC3H12C",436.599927751504,0.476732732382747,0.378545737053133,1.25937947708504,0.207893298640114,0.368863890371478
"NUDT22",154.371818843631,-0.771344333693433,0.612529965123523,-1.25927608053899,0.207930629748281,0.368883043529166
"TOMM20",1594.59869978011,-0.593291635739924,0.471241068500992,-1.2589981548662,0.208030998329531,0.369028420788066
"CDR2",565.609238167985,-0.378151542520218,0.300490079272157,-1.25844934194224,0.20822929684375,0.369347475876841
"FLOT2",683.300466483871,-0.428207854524602,0.3403025581576,-1.25831512064712,0.208277814880557,0.369400824320209
"BMP3",39.6249133923542,-1.2138268427477,0.964698359354002,-1.25824495395693,0.208303181852762,0.369413106303026
"MAD2L1",89.8168816185169,0.64779264179029,0.51497736783259,1.25790506972508,0.208426090005107,0.369598354186642
"CHGB",44.7497115964203,-0.882696743638098,0.701803945977329,-1.25775403329894,0.208480724316435,0.369662511178411
"TPMTP2",14.9655503501146,1.95169930119326,1.55191696611615,1.25760549295212,0.208534465846356,0.369725073939489
"MORF4L1P3",25.8030243632627,1.97147231863988,1.56774744556883,1.25751907567266,0.208565736023849,0.369747788148839
"CKS1B",130.931891920418,-0.647835680317027,0.515261770429173,-1.25729428709106,0.208647091910291,0.369859283013721
"C9orf64",183.991756849124,-0.541495960046328,0.430787508822394,-1.25699085734071,0.208756946221546,0.370021271547985
"ANPEP",2144.67264813853,-0.692141161555927,0.550786572163993,-1.25664131359732,0.208883547679732,0.370212913074916
"IDH3A",531.407423914309,0.369417408628474,0.294022588369443,1.25642526540953,0.208961826116227,0.370318883387963
"PSG7",4.42016322814813,2.38254608463726,1.89637317152762,1.25636985399767,0.208981906166454,0.370321705805046
"PIANP",17.8764406618801,-2.16447232945523,1.72295787912292,-1.2562537689877,0.209023977716068,0.370363493819598
"H2BC4",308.173374961494,-1.01553633017054,0.808426173251239,-1.25618932658546,0.209047335591275,0.370372119160519
"PRMT2",1468.92999015987,-0.319060441262827,0.254003932811121,-1.25612402033193,0.209071008508253,0.370381301090371
"FRG1FP",4.05657623889578,2.53833012787216,2.02096826313233,1.25599702587015,0.209117048394193,0.370397346925817
"PLK3",225.385139803176,-0.477271644603988,0.379987144623405,-1.25602050321202,0.209108536492192,0.370397346925817
"TOMM40",327.671439733005,-0.634847078955276,0.505507858540304,-1.25585995989944,0.209166747791487,0.370452619364392
"C1orf115",279.46424642429,-0.596515033077018,0.475009645128571,-1.2557956226669,0.209190079082802,0.370461185934719
"DERPC",536.778664565883,-0.972638185025039,0.774782748138694,-1.25536892420703,0.209344864973222,0.370702527429155
"CDK5",58.0281645225094,-1.06098345982647,0.845297107644271,-1.25516040482297,0.209420536046588,0.370803744148255
"TPI1",1569.7566847022,-0.599917712039367,0.478046931616481,-1.25493476134402,0.209502443718252,0.370915984631457
"ETF1P1",6.13199943312044,2.06897280123457,1.64880353425099,1.25483282771738,0.209539452819459,0.370948721115915
"CAPRIN1",3557.78416378039,0.344237903059769,0.274349502408798,1.25474221763608,0.209572354648939,0.370974181333766
"OR5BT1P",6.2946379523973,-2.79962134804531,2.23211331883603,-1.25424696157685,0.209752255385591,0.371259823948818
"SLC4A3",20.7308220715782,-1.48027628545123,1.18026611523394,-1.25418858200282,0.209773469009377,0.371264565976925
"LRRC56",38.0493051946938,-1.5281339421111,1.21889365018061,-1.25370572066289,0.209948987861264,0.371443930034356
"MCHR2",20.2361162766215,-1.06801040123195,0.851840614993887,-1.25376787914675,0.209926387452783,0.371443930034356
"NR1I3",39.1033781638079,-0.838185589466647,0.668513826425295,-1.25380441859913,0.209913102774559,0.371443930034356
"ZNF17",156.691423241267,-0.62108069859665,0.495376723686793,-1.25375430233039,0.209931323741957,0.371443930034356
"DHX33",212.511996336806,-0.60093416905841,0.479382365830103,-1.25355918759721,0.210002273272866,0.371472583533096
"IL1R1",3005.67146089047,0.440950368648356,0.351747715532971,1.2535983865033,0.209988017989501,0.371472583533096
"CCDC163",65.2554974705629,0.713588545078511,0.569368900440479,1.25329736929161,0.210097505480252,0.371608223600434
"ATRNL1",88.2160865481307,-1.4198444525259,1.13322513754543,-1.25292354139028,0.210233533552588,0.371815990693263
"NUP42",265.815589058684,0.38984920547985,0.311166228774661,1.25286476946754,0.210254925209917,0.371820994692315
"C16orf74",18.1092905566699,1.02461198127488,0.817986064880707,1.25260322304427,0.210350141325697,0.371956539627034
"DUXAP8",7.51296095283387,3.1929006580865,2.54912343404567,1.2525484703654,0.210370078017002,0.371958957786086
"UPF3A",815.990027031606,-0.389775960955703,0.311236524059871,-1.25234646586891,0.210443644260702,0.372056190484213
"MMD",257.313778590526,1.23110559096614,0.983107095248265,1.25225989815,0.210475176295377,0.372079097729476
"SCNM1",236.310980469428,-0.45805989298731,0.365825833018426,-1.25212560635169,0.210524098449094,0.372132740560695
"SELENOKP3",2.78020372964594,2.92008303110869,2.33227663687274,1.25203116343185,0.210558508687073,0.372160724213427
"BACE2",692.5070257409,0.43597898681058,0.348400838864058,1.251371805625,0.210798858807611,0.37251190084819
"TJP2",621.319736110971,0.500992339962404,0.400341471472646,1.25141254569385,0.21078400242528,0.37251190084819
"TMEM128",198.757386857988,0.455697601055018,0.364169710132898,1.25133306910319,0.21081298527358,0.37251190084819
"BNIP3P42",17.8198386400488,1.91751429843676,1.53246657173188,1.25126011477675,0.210839592175348,0.372526053705954
"SERTAD2",1119.39715760407,0.410669797930788,0.328258534415774,1.25105596618132,0.21091405936082,0.372624759486381
"CRB1",40.2316429140891,-0.922815552441924,0.737684782389212,-1.25096189384999,0.210948380482074,0.372651490994931
"FBXL22",40.1297315132613,-0.908431921251263,0.726215391241161,-1.25091251467237,0.210966397478035,0.372651490994931
"GGTLC2",3.1674320930549,-3.1077700229968,2.48472260103665,-1.25075129984337,0.211025227731366,0.372722540929987
"ATP5MGL",36.458798802288,1.05070671597434,0.840289990504653,1.25040965362841,0.211149939924567,0.372901124941392
"PROS1",1477.95993390482,0.425907670296332,0.34062467787309,1.25037232462357,0.21116356947782,0.372901124941392
"IGKV3D-7",2.55833589281062,4.23378658493203,3.38639946124331,1.25023247652467,0.211214636423233,0.372958425792823
"STX16",1239.79795308549,0.61309218570088,0.490466792840415,1.2500177272967,0.2112930716564,0.373064038638109
"DHX35",226.631561654446,0.917195844944507,0.733972815788024,1.24963190082151,0.211434044227489,0.373214252724782
"IL27",2.72151034473126,-2.87268506515154,2.29881808488001,-1.24963566453823,0.211432668719225,0.373214252724782
"PPCS",515.168271439021,0.471270361063593,0.377111849729446,1.2496832475609,0.21141527932835,0.373214252724782
"DACT2",55.4835795306727,1.06815411781028,0.855056847516724,1.24922000322252,0.211584617649458,0.373447129803181
"ADAMTS4",304.283483999414,-0.574841822918017,0.460369969507206,-1.24865186913331,0.211792432103138,0.37351587918766
"ALDH8A1",186.432222297801,0.928448184536465,0.743652139811896,1.24849796676617,0.211848752536517,0.37351587918766
"C10orf88B",9.66676949833593,-1.65562191127063,1.32585473714537,-1.24872044039701,0.211767341995727,0.37351587918766
"CD40LG",32.9891387062964,1.49456281878149,1.19714089417835,1.24844354248485,0.21186867164382,0.37351587918766
"DERL2",302.184480800769,0.699541829242344,0.560310946814445,1.24848859944549,0.211852180848536,0.37351587918766
"GGACT",91.2054394568782,0.698127602111779,0.558982176029467,1.24892640955152,0.211691991153904,0.37351587918766
"KRT128P",5.86842505291706,-4.06251896247547,3.25266537025223,-1.24898152746664,0.211671830347528,0.37351587918766
"MDK",68.7925444475903,1.07373469571486,0.859994335782634,1.24853693918543,0.211834489591314,0.37351587918766
"MDM4P1",16.7968778557277,-1.33417858671768,1.06847825902924,-1.24867172115401,0.21178516806197,0.37351587918766
"NMNAT3",18026.5647324783,-0.26830794425141,0.214921083925721,-1.24840215464454,0.211883820362736,0.37351587918766
"OR7E66P",5.86842505291706,-4.06251896247547,3.25266537025223,-1.24898152746664,0.211671830347528,0.37351587918766
"PROCA1",45.1347183654336,-1.41776972653664,1.13522258279877,-1.24889140510338,0.211704795658892,0.37351587918766
"RAPH1",2974.96703632478,-0.449625953010408,0.360161782530865,-1.24839995473944,0.211884625590803,0.37351587918766
"ZNF816",137.851783596219,-0.752602642518342,0.602787634903296,-1.24853696217422,0.21183448117819,0.37351587918766
"SAR1AP4",3.49286458920928,-3.04076815333374,2.43673695489741,-1.24788527018574,0.212073075617033,0.373815186350298
"SEC16B",301.201683339237,0.766633889136745,0.614383401259967,1.24781022333049,0.212100563885243,0.373830743087136
"CLEC1A",171.486764484986,-0.936427800154136,0.750516176340553,-1.24771168120595,0.212136661943196,0.373861470647912
"MGAT4D",4.18636749582769,-3.72784672364182,2.98827040935547,-1.24749310235477,0.212216747827201,0.373969708430251
"APOBEC3A",98.3360085527952,1.48729372453998,1.19250533475738,1.24720089813483,0.212323843687173,0.374059710896901
"PIGR",52.4093685961908,-0.561172446783873,0.449926267628514,-1.24725424399362,0.212304288967132,0.374059710896901
"TRMT2B",462.747035620302,-0.407857089117177,0.32701789215775,-1.24720114372345,0.212323753660023,0.374059710896901
"PGM5P2",337.982724623111,0.905155117523867,0.72587221032437,1.24698962799441,0.212401300687802,0.374163262164924
"CMIP",891.311206946276,0.575368322683693,0.46151082446812,1.24670601896887,0.212505311048969,0.37430117576669
"CRADD",152.018573796671,0.629503211898841,0.504946026784813,1.24667425528057,0.21251696230815,0.37430117576669
"EI24",665.53663282866,-0.66030020347608,0.529709101540088,-1.24653361921913,0.212568554657271,0.374359127689449
"OGFOD1P1",10.3068638798374,1.59984898973999,1.28356430087746,1.24641125391717,0.212613451735926,0.374405279272293
"CMTR1",914.664297151132,0.493619267396215,0.396118618243355,1.24614003145129,0.212712990439754,0.374547636383501
"ENPP7P14",5.13598573436808,2.09838706840759,1.68400429150465,1.24606990551829,0.212738732146825,0.374560037235919
"ST13P10",8.50939371921894,2.41087129236771,1.93507970430204,1.24587699773187,0.212809556011196,0.374651803169297
"MTCO2P15",3.25724341424627,2.38682916503287,1.91621045397828,1.24559865544911,0.212911776166449,0.374703630610329
"RPS29P16",6.7125435433083,3.35333254114259,2.69215730501273,1.24559309179251,0.21291381975971,0.374703630610329
"YBX1",4960.36160236071,-0.58247798204214,0.467604495762802,-1.24566377637569,0.212887857575158,0.374703630610329
"ZNF850",392.185340634117,0.444842350709757,0.357109836658575,1.24567375368901,0.212884193129175,0.374703630610329
"RNA5SP383",3.07781663584633,-4.19879016555936,3.37120535178269,-1.24548632534029,0.212953039014669,0.374739728059637
"RPL7A",7365.31256061006,-0.55843241496037,0.448386088032238,-1.24542761219706,0.212974608739945,0.374744763498756
"FAM133EP",7.96261093904019,1.99194671741383,1.59953071869513,1.24533195526174,0.213009754059223,0.374773683228837
"ALDOB",30.7743254674888,-0.791908589047587,0.636103050920499,-1.24493757403242,0.213154697903775,0.374995762665599
"PACRG",46.9712357782925,-0.896185974889317,0.720012185543822,-1.24468167745304,0.213248783646459,0.375128338036552
"DCTN6",354.954839094045,0.330535182757758,0.26563569538365,1.24431764443546,0.213382679665111,0.375273793962081
"FBXL20",949.312194157915,-0.262631463209952,0.211066949115577,-1.24430406707655,0.213387674765519,0.375273793962081
"UBE2O",414.425776934398,-0.524557758825605,0.421540139419607,-1.24438389081485,0.213358308880968,0.375273793962081
"PPP1R1B",31.8412995924724,-2.30884463009758,1.85564266517777,-1.24422911448654,0.21341525128738,0.375289342334959
"RBM15",644.237545326636,0.742246043162293,0.596605939695439,1.24411440412612,0.213457460449557,0.375330617122988
"IGHV1-24",295.190550449951,2.40960345899141,1.93781995606826,1.24346095799342,0.213698019324067,0.375720620124672
"OR10J2P",2.59375395067611,4.21077188911643,3.3866093611944,1.24335919500068,0.213735499825929,0.375753536687133
"HK2",408.699749793706,0.953529206300675,0.767256897814879,1.24277697472163,0.213950029567849,0.376097678128441
"TERF2",457.860624710233,-0.550610236810972,0.443103935898866,-1.24262095685073,0.214007543593697,0.376165769193169
"ZNF876P",153.002728523399,-0.685573195965637,0.551823416012482,-1.2423778623235,0.214097179557926,0.376290304792912
"CAPRIN2",684.426867560354,0.525346818158876,0.422935050796979,1.24214537709493,0.214182928896504,0.376407988131767
"ATP23",424.468734612929,0.741584984416883,0.59713775826986,1.24189933419307,0.214273705792268,0.376442795169118
"FBXO6",88.6348348796972,-0.915755971825468,0.737304937771752,-1.24203151899813,0.214224933100122,0.376442795169118
"ROR1",618.577643517579,0.793459571175929,0.638913978845467,1.24188794962622,0.21427790677042,0.376442795169118
"RPL10P19",5.68271601394793,2.19370562527919,1.76631509497653,1.24196732028061,0.214248619726532,0.376442795169118
"MTND1P5",3.01188194535824,-4.18663179032321,3.37139366297887,-1.24181042288132,0.214306516215735,0.376460039140348
"ITPRID1",52.8636348203655,-0.921641274977266,0.742263396882877,-1.24166337562607,0.214360788158404,0.376522355980444
"COA5",289.776948089183,0.574205234388791,0.462552147238561,1.24138486399166,0.214463607904048,0.376636904254426
"LOXL2",1024.69366281862,-0.866656795333818,0.698123943270855,-1.24140821080187,0.214454987462277,0.376636904254426
"BAZ2A",1697.84351219253,-0.372126349076466,0.299786314642061,-1.24130532616466,0.21449297786879,0.376655460654837
"H2AC21",62.9565969632812,-1.5986956305781,1.28811011128027,-1.2411172124013,0.214562451887053,0.37674443142966
"AHCYL2",548.077262878529,0.537178513514178,0.432934296976417,1.24078530452726,0.214685071388867,0.376893660384784
"CKLF",156.253911715297,0.684708594378026,0.551819225229402,1.24082047720135,0.214672074861225,0.376893660384784
"JAKMIP1",18.8291740903259,1.56533261021873,1.26163547266621,1.24071702495073,0.214710302747646,0.376904922823425
"GNG7",199.217632077184,-0.722719038156853,0.582672181612185,-1.24035274201211,0.214844952384376,0.377083257092159
"P2RY2",118.507811821795,-0.755904001130821,0.609432739611628,-1.24034032305605,0.214849543866647,0.377083257092159
"RPP25",116.743008544963,-0.551018446881702,0.444283046999123,-1.24024189219804,0.214885937795987,0.377114089713634
"RAD9A",149.12584906404,-1.17471298117127,0.947238330120004,-1.24014510796079,0.214921727234327,0.377143856174402
"HOOK1",95.3914688411567,0.609321427314439,0.491395206498051,1.23998244031885,0.214981889099257,0.377203996787774
"MRPL27",241.17444767461,-0.799989986920874,0.645178911150759,-1.23995061384444,0.214993661391145,0.377203996787774
"C17orf99",22.3368058904652,-1.26039601909126,1.01667498235241,-1.23972364912031,0.21507762682373,0.377318264398856
"ARPC3P1",6.58431042554812,2.05326234138612,1.6565324389917,1.23949419465393,0.21516253735384,0.377434169869058
"COL15A1",4053.04681679962,-0.375777990098446,0.303215672249352,-1.23930925901951,0.215230991092587,0.377521189367391
"PCBD1",150.449020817591,-0.860573769784277,0.694595374827194,-1.2389569538933,0.215361439898546,0.377716925191119
"KCNJ14",70.5739312713422,-0.531746223243591,0.429220509214235,-1.23886490004182,0.215395534268036,0.377743647953339
